Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Temperature_obj_1,Temperature_obj_2,Temperature_obj_3,Temperature_obj_4,Temperature_obj_5,Temperature_obj_6,Temperature_obj_7,Temperature_obj_8,Mass_obj_0,Mass_obj_1,Mass_obj_2,Mass_obj_3,Mass_obj_4,Mass_obj_5,Mass_obj_6,Mass_obj_7,Mass_obj_8
1.0,10,1,557672.3382391419,99998.98966539833,0,7999.991527061422,-0.07749987976,45.021145279082,20.050171393826,-31.946767543529,0.062423631905,0.003241872532,5165803.982213612,-3221283.000142563,2207199.13967376,1350.209377474625,5827.064470012058,5312.449409863326,-10.539127582763,9.336696822732,2.034751030906,-267.65218767063,0.109758884766,-0.080517287491,0.435302426911,8.802865883544,-21.21510699473,-0.613000418766,267.651491168572,0.124902550754,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000122151784,0.070960157186,45.017903539598,-8.2915126e-05,5.0295514e-05,44.999600507158,3.1314e-07,0.000257025497,-0.000717461737,0.000762111243,-0.002158836997,7.8266345135,-21.818448887917,23.179752465096,0.569890250643,-0.5099323854,-0.64107592954,0.064928553857,0.569890250644,-0.509932385401,-0.64107592954,0.064928553857,29.10239842186,274.891141654228,4.34333e-07,182.096906483659,0.023228834668,1.412918894687,76506.55167265446,300.0,0.031330676342,0.772023971533,0.193700940667,0.022761955717,1.645192e-06,0.01151059838,8.8795e-07,5.63e-10,25.517616720717,32023.69765196428,2.713107e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.1,11,1,557672.3382391419,99999.15837967161,0,7999.990600807605,-0.076651675452,45.023263525426,20.055199990388,-31.941441488747,0.06867987737,0.003605656823,5165939.003151359,-3220700.293695562,2207730.3846147466,1349.539430382265,5827.515496396775,5312.12349989239,-10.539127582763,9.336696822732,2.034751030906,-267.64518338395,0.109127466879,-0.092930484479,0.435966077485,8.784975994631,-21.21252898689,-0.629862860731,267.644450975268,0.125969960354,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000142389156,0.07807938889,45.019658039235,-8.2746111e-05,7.8888869e-05,44.999521784675,1.690154e-06,0.000285933553,-0.000787224838,0.000837546296,0.041371392756,8.706921087227,-23.939959592636,25.474180098845,0.569890435226,-0.509931998428,-0.641076120968,0.064928082846,0.569890435226,-0.509931998428,-0.641076120968,0.064928082846,29.102343891892,274.891624898862,4.34319e-07,182.097422983258,0.023228139794,1.412919145561,76504.94898318007,300.0,0.03133171275,0.772023952979,0.19370043835,0.02276251737,1.64522e-06,0.011510557554,8.87964e-07,5.63e-10,25.516761208909,32023.688504514223,2.713016e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.2,12,1,557672.3382391419,99999.33914340675,0,7999.989660149573,-0.075803472058,45.025382398505,20.060228397321,-31.936115068306,0.074939015086,0.003976481726,5166073.957094396,-3220117.542145923,2208261.596964736,1348.869470057327,5827.966447446451,5311.797511453699,-10.539127582763,9.336696822732,2.034751030906,-267.637562585636,0.108483600964,-0.1053505534,0.436626769202,8.767054022992,-21.209877603072,-0.646728648684,267.636793757166,0.127057665594,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000162698575,0.085201506358,45.021406129514,-8.2439133e-05,0.000110367135,44.999436086721,3.069776e-06,0.000314782656,-0.000856979536,0.000912968493,0.084967984679,9.585418672913,-26.061212496363,27.768224060498,0.569890640546,-0.50993157338,-0.641076328985,0.064927565046,0.569890640547,-0.50993157338,-0.641076328986,0.064927565046,29.10228565289,274.89214268485,4.34303e-07,182.097976407441,0.023227395319,1.412919414355,76503.23311622426,300.0,0.031332823218,0.772023933098,0.193699900154,0.022763119142,1.64525e-06,0.011510513812,8.8798e-07,5.63e-10,25.51584495697,32023.679115684925,2.712918e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.3,13,1,557672.3382391419,99999.53195650532,0,7999.98870508758,-0.074955269591,45.027501898378,20.065256614543,-31.93078828212,0.081201039143,0.004354346434,5166208.844041403,-3219534.745501178,2208792.776715881,1348.199496512723,5828.41732315213,5311.471444553932,-10.539127582763,9.336696822732,2.034751030906,-267.629325331253,0.107827290361,-0.117777426097,0.437284492535,8.749100099502,-21.207152848265,-0.663597619765,267.628519570081,0.128165651184,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000183077694,0.092326503673,45.023147811324,-8.1993933e-05,0.000144724405,44.999343414162,4.451997e-06,0.000343572702,-0.000926725589,0.000988373583,0.128630642593,10.46212406267,-28.182200261345,30.061753064575,0.569890866572,-0.509931110256,-0.641076553618,0.064927000489,0.569890866573,-0.509931110257,-0.641076553619,0.064927000489,29.102223704309,274.892695017775,4.34287e-07,182.098566763463,0.023226601247,1.41291970107,76501.40407602862,300.0,0.031334007754,0.772023911891,0.193699326078,0.022763761036,1.645283e-06,0.011510467153,8.87996e-07,5.63e-10,25.514867971564,32023.66948547683,2.712813e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.4,14,1,557672.3382391419,99999.73681887046,0,7999.987735621889,-0.074107068063,45.029622025099,20.070284641974,-31.9254611301,0.087465943618,0.004739250115,5166343.6639910545,-3218951.9037688626,2209323.9238603367,1347.529509761364,5828.868123504861,5311.14529919977,-10.539127582763,9.336696822732,2.034751030906,-267.620471680302,0.107158538539,-0.130211034269,0.43793923799,8.7311143554,-21.204354728041,-0.680469611072,267.619628473788,0.129293901401,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000203524165,0.099454374908,45.024883085574,-8.1410253e-05,0.000181954763,44.999243767887,5.836807e-06,0.000372303584,-0.000996462756,0.001063758455,0.172359069361,11.337034061691,-30.302915550332,32.354671066405,0.569891113271,-0.509930609056,-0.64107679489,0.064926389208,0.569891113272,-0.509930609057,-0.641076794891,0.064926389208,29.102158045561,274.893281903611,4.34269e-07,182.099194059088,0.023225757586,1.412920005705,76499.46186712882,300.0,0.031335266365,0.772023889356,0.193698716122,0.022764443052,1.645317e-06,0.011510417577,8.88014e-07,5.63e-10,25.513830259755,32023.65961389039,2.712702e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.5,15,1,557672.3382391419,99999.95373040164,0,7999.986751752754,-0.073258867488,45.031742778725,20.075312479531,-31.920133612158,0.09373372258,0.005131191912,5166478.41694203,-3218369.016956512,2209855.0383902565,1346.859509816165,5829.318848495694,5310.819075397898,-10.539127582763,9.336696822732,2.034751030906,-267.611001696481,0.106477349093,-0.142651309551,0.438590996117,8.713096922316,-21.201483248572,-0.697344459568,267.610120532279,0.130442400081,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000224035636,0.106585114126,45.026611953197,-8.0687833e-05,0.000222052283,44.999137148807,7.224197e-06,0.000400975198,-0.001066190797,0.001139120763,0.216152966896,12.21014548829,-32.42335102663,34.646905586883,0.56989138061,-0.509930069782,-0.641077052828,0.064925731234,0.569891380611,-0.509930069783,-0.64107705283,0.064925731234,29.102088676024,274.893903348718,4.34251e-07,182.099858302571,0.023224864343,1.412920328261,76497.40649439936,300.0,0.031336599061,0.772023865493,0.193698070284,0.022765165191,1.645353e-06,0.011510365084,8.88032e-07,5.63e-10,25.512731829034,32023.649500925607,2.712584e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.6,16,1,557672.3382391419,100000.18269100274,0,7999.985753480443,-0.072410667877,45.033864159312,20.080340127132,-31.914805728206,0.100004370085,0.005530170946,5166613.102893012,-3217786.0850716624,2210386.120297796,1346.189496690036,5829.769498115681,5310.492773155001,-10.539127582763,9.336696822732,2.034751030906,-267.600915447285,0.105783725748,-0.155098183435,0.439239757501,8.69504793224,-21.198538416601,-0.714222002175,267.599995813359,0.131611130627,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000244609756,0.113718715379,45.028334415151,-7.9826417e-05,0.000265011027,44.99902355786,8.614158e-06,0.000429587441,-0.001135909468,0.001214458683,0.260012036165,13.081455173938,-34.543499354169,36.938400389814,0.569891668557,-0.509929492432,-0.641077327457,0.0649250266,0.569891668558,-0.509929492433,-0.641077327458,0.0649250266,29.102015595034,274.894559359856,4.34231e-07,182.100559502685,0.023223921523,1.41292066874,76495.23796298364,300.0,0.031338005852,0.772023840302,0.193697388565,0.022765927455,1.645392e-06,0.011510309672,8.88052e-07,5.63e-10,25.511572687279,32023.6391465827,2.71246e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.7,17,1,557672.3382391419,100000.42370057436,0,7999.984740805213,-0.071562469243,45.035986166917,20.085367584696,-31.909477478157,0.10627788018,0.00593618631,5166747.721842681,-3217203.108121851,2210917.1695751115,1345.519470395893,5830.220072355879,5310.166392477769,-10.539127582763,9.336696822732,2.034751030906,-267.590213004378,0.105077672353,-0.167551587357,0.43988551277,8.676967517546,-21.195520239472,-0.731102075682,267.589254389025,0.132800076005,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000265244171,0.120855172709,45.030050472415,-7.8825749e-05,0.000310825048,44.998902996007,1.000668e-05,0.000458140208,-0.00120561853,0.001289770764,0.303935977191,13.950959963299,-36.663353197553,39.229110729971,0.569891977079,-0.509928877007,-0.641077618801,0.064924275339,0.56989197708,-0.509928877009,-0.641077618803,0.064924275339,29.10193880189,274.895249944164,4.34211e-07,182.101297668696,0.023222929133,1.412921027141,76492.95627835969,300.0,0.031339486746,0.772023813782,0.193696670962,0.022766729845,1.645432e-06,0.011510251343,8.88073e-07,5.63e-10,25.510352842791,32023.628550861227,2.712329e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.8,18,1,557672.3382391419,100000.67675901482,0,7999.98371372732,-0.070714271601,45.038108801595,20.090394852141,-31.904148861922,0.112554246902,0.006349237075,5166882.273789721,-3216620.086114615,2211448.1862143595,1344.849430946649,5830.670571207344,5309.839933372893,-10.539127582763,9.336696822732,2.034751030906,-267.578894443558,0.104359192886,-0.180011452625,0.44052825259,8.658855810981,-21.192428725129,-0.747984516825,267.577896335427,0.134009218744,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000285936527,0.127994480147,45.031760125995,-7.7685574e-05,0.000359488387,44.998775464233,1.1401754e-05,0.000486633397,-0.001275317741,0.001365055825,0.347924489059,14.818656714273,-38.782905222125,41.519000177435,0.569892306143,-0.509928223509,-0.641077926885,0.064923477482,0.569892306145,-0.509928223511,-0.641077926888,0.064923477482,29.101858295853,274.895975109165,4.34189e-07,182.102072810362,0.023221887183,1.412921403464,76490.56144633477,300.0,0.031341041754,0.772023785933,0.193695917477,0.022767572363,1.645475e-06,0.011510190095,8.88094e-07,5.63e-10,25.509072304293,32023.617713760916,2.712192e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
1.9,19,1,557672.3382391419,100000.94186622722,0,7999.982672247031,-0.069866074961,45.040232063403,20.095421929385,-31.898819879413,0.118833464277,0.006769322286,5167016.758732815,-3216037.0190574946,2211979.170207697,1344.179378355217,5831.120994661134,5309.513395847066,-10.539127582763,9.336696822732,2.034751030906,-267.566959844385,0.103628291454,-0.192477710445,0.441167967665,8.640712945653,-21.189263882083,-0.764869162262,267.565921732496,0.13523854094,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000306684467,0.135136631714,45.033463376916,-7.6405637e-05,0.000410995078,44.998640963547,1.2799369e-05,0.000515066905,-0.00134500686,0.001440312881,0.391977269919,15.684542298026,-40.902148094021,43.808038440267,0.569892655716,-0.509927531938,-0.641078251736,0.064922633063,0.569892655719,-0.50992753194,-0.641078251739,0.064922633064,29.101774076146,274.896734862786,4.34166e-07,182.102884937958,0.023220795679,1.412921797712,76488.05347297828,300.0,0.031342670888,0.772023756754,0.193695128107,0.022768455011,1.645519e-06,0.011510125929,8.88117e-07,5.63e-10,25.507731080889,32023.606635281256,2.712048e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.0,20,1,557672.3382391419,100001.21902211221,0,7999.981616364602,-0.069017879338,45.042355952397,20.100448816346,-31.893490530543,0.12511552632,0.007196440965,5167151.176670651,-3215453.9069580287,2212510.1215472817,1343.509312634513,5831.571342708314,5309.186779906984,-10.539127582763,9.336696822732,2.034751030906,-261.565890982612,0.102703771382,-0.251969032886,1.398946446145,8.160817983976,-20.688027662371,-0.712652587494,261.565026548109,0.13555501637,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000327485634,0.142281621421,45.035160226231,-7.4985685e-05,0.000465339141,44.998499494982,1.4199518e-05,0.00054344063,-0.001414685646,0.001515541098,0.436094016989,16.548613599032,-43.021074480236,46.096199837684,0.569893025766,-0.509926802295,-0.641078593377,0.064921742116,0.569893025769,-0.509926802297,-0.64107859338,0.064921742116,29.101686141952,274.897529213334,4.34143e-07,182.103734062255,0.02321965463,1.412922209883,76485.43236468939,300.0,0.031344374159,0.772023726245,0.193694302851,0.02276937779,1.645566e-06,0.011510058844,8.88141e-07,5.63e-10,25.506329182105,32023.595315421528,2.711898e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.1,21,1,557672.3382391419,100001.50822656609,0,7999.98054715412,-0.068169684665,45.044480468632,20.105475512942,-31.888160815223,0.131400426959,0.007630592107,5167285.5276019145,-3214870.749823758,2213041.0402252725,1342.839233986282,5832.021616117278,5308.860086275799,-10.539127582763,9.336696822732,2.034751030906,-261.553191547373,0.101937113007,-0.266806457905,1.399719413771,8.12990533872,-20.684819520506,-0.726525943313,261.552302685188,0.136768444246,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000348337668,0.149429443269,45.036850675014,-7.3122115e-05,0.000522359751,44.998351222036,1.8635694e-05,0.000570206101,-0.00148272946,0.001588700393,0.5759886063,17.364695408002,-45.089877242967,48.321438712782,0.569893416259,-0.50992603458,-0.641078951833,0.064920804672,0.569893416262,-0.509926034583,-0.641078951837,0.064920804672,29.101594496325,274.898358169496,4.34118e-07,182.104620194512,0.023218464044,1.41292263998,76482.69815908941,300.0,0.03134615158,0.772023694406,0.193693441709,0.022770340702,1.645614e-06,0.01150998884,8.88166e-07,5.63e-10,25.504866624743,32023.583762728733,2.711741e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.2,22,1,557672.3382391419,100001.8094794939,0,7999.97946354194,-0.067321491028,45.046605612166,20.110502019093,-31.882830733365,0.137688005385,0.008071612974,5167419.811525313,-3214287.5476621464,2213571.9262339002,1342.16914223494,5832.471814101486,5308.533314243852,-10.539127582763,9.336696822732,2.034751030906,-261.539895631182,0.101158152636,-0.281650308441,1.400486677902,8.098959797191,-20.681538411896,-0.740399952221,261.538982429717,0.138000639713,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000369542004,0.156579936411,45.038534886802,-7.0814594e-05,0.000582046722,44.998196145751,2.3075211e-05,0.000596869712,-0.001550762849,0.001661821691,0.715960483759,18.177685965879,-47.158359186589,50.545540927562,0.569893827554,-0.509925228107,-0.641079327005,0.064919823959,0.569893827558,-0.509925228111,-0.641079327009,0.06491982396,29.101499134463,274.899221740372,4.34092e-07,182.105543346518,0.023217223931,1.412923088002,76479.85083277439,300.0,0.031348003162,0.772023661236,0.19369254468,0.022771343749,1.645665e-06,0.011509915917,8.88192e-07,5.63e-10,25.503343412274,32023.57196865328,2.711577e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.3,23,1,557672.3382391419,100002.12278079218,0,7999.978365528315,-0.06647329844,45.048731383054,20.115528334716,-31.877500284881,0.143978251387,0.008519502655,5167554.028439537,-3213704.3004807364,2214102.7795653245,1341.499037393403,5832.921936652002,5308.206463817844,-10.539127582763,9.336696822732,2.034751030906,-261.526003325426,0.100366894741,-0.296500483215,1.401248228298,8.067981621147,-20.678184346899,-0.754274470813,261.525065874076,0.139251584279,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000391096424,0.16373309064,45.040212862677,-6.8062789e-05,0.000644389858,44.998034267194,2.751805e-05,0.000623431355,-0.001618785574,0.001734903637,0.856009078448,18.987581984163,-49.226513014024,52.768462216247,0.569894259594,-0.509924382876,-0.641079718937,0.06491880003,0.569894259599,-0.50992438288,-0.641079718943,0.064918800031,29.101400055437,274.900119935426,4.34065e-07,182.106503530536,0.0232159343,1.412923553951,76476.8903931842,300.0,0.03134992892,0.772023626733,0.193691611762,0.022772386933,1.645718e-06,0.011509840073,8.88218e-07,5.63e-10,25.501759555471,32023.55993319366,2.711408e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.4,24,1,557672.3382391419,100002.44813036163,0,7999.977253113512,-0.065625106913,45.050857781354,20.12055445973,-31.872169469682,0.150271154748,0.008974260209,5167688.1783432765,-3213121.0082870713,2214633.6002117065,1340.828919474586,5833.371983759896,5307.879535004477,-10.539127582763,9.336696822732,2.034751030906,-261.511514725134,0.099563343928,-0.311356880808,1.402004054781,8.03697107277,-20.67475733647,-0.768149355671,261.510553114294,0.140521259051,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000412998707,0.170888895741,45.041884603745,-6.486637e-05,0.00070937895,44.997865587455,3.1964194e-05,0.000649890922,-0.001686797394,0.001807945068,0.996133818424,19.794380200518,-51.294331429233,54.990164637677,0.569894712324,-0.509923498883,-0.641080127677,0.064917732938,0.56989471233,-0.509923498887,-0.641080127683,0.064917732938,29.101297258276,274.901052764526,4.34037e-07,182.107500759343,0.02321459516,1.412924037828,76473.8168480304,300.0,0.031351928866,0.772023590899,0.193690642954,0.022773470256,1.645772e-06,0.011509761309,8.88246e-07,5.63e-10,25.500115065488,32023.547656348586,2.711231e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.5,25,1,557672.3382391419,100002.7855281026,0,7999.976126297786,-0.06477691646,45.052984807121,20.125580394053,-31.866838287681,0.156566705238,0.009435884677,5167822.261235225,-3212537.6710886955,2215164.388165207,1340.158788491404,5833.821955416238,5307.552527810461,-10.539127582763,9.336696822732,2.034751030906,-261.496429929195,0.098747504925,-0.326219399733,1.402754147242,8.005928414679,-20.671257392175,-0.782024463298,261.495444250267,0.141809644727,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.00043524663,0.178047341485,45.043550111136,-6.1225007e-05,0.000777003781,44.997690107648,3.6413625e-05,0.000676248309,-0.001754798069,0.001880944972,1.136334130721,20.598077378819,-53.361807137281,57.210615342932,0.569895185687,-0.509922576127,-0.641080553269,0.064916622734,0.569895185693,-0.509922576133,-0.641080553276,0.064916622734,29.101190741974,274.902020237925,4.34009e-07,182.108535046219,0.023213206522,1.412924539632,76470.63020533604,300.0,0.031354003016,0.772023553731,0.193689638255,0.022774593721,1.645829e-06,0.011509679625,8.88275e-07,5.63e-10,25.498409953892,32023.535138116327,2.711048e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.6,26,1,557672.3382391419,100003.13497391055,0,7999.974985081398,-0.063928727093,45.055112460412,20.130606137602,-31.861506738789,0.162864892615,0.009904375072,5167956.277114073,-3211954.2888931534,2215695.143417988,1339.488644456775,5834.271851612102,5307.225442242501,-10.539127582763,9.336696822732,2.034751030906,-261.480749040584,0.097919382592,-0.341087938359,1.403498495639,7.974853909916,-20.66768452621,-0.795899650204,261.479739385985,0.143116721602,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000457837969,0.185208417633,45.045209386003,-5.7138375e-05,0.000847254121,44.997507828912,4.0866324e-05,0.000702503408,-0.001822787359,0.001953902468,1.276609441363,21.398670309195,-55.428932844396,59.429785620814,0.569895679626,-0.509921614608,-0.641080995758,0.064915469471,0.569895679633,-0.509921614614,-0.641080995766,0.064915469472,29.101080505485,274.903022366253,4.33979e-07,182.109606404928,0.023211768396,1.412925059366,76467.33047347883,300.0,0.031356151385,0.77202351523,0.193688597663,0.02277575733,1.645888e-06,0.01150959502,8.88305e-07,5.63e-10,25.496644232682,32023.522378495036,2.710859e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.7,27,1,557672.3382391419,100003.4964676858,0,7999.973829464606,-0.063080538827,45.057240741283,20.135631690297,-31.85617482292,0.169165706629,0.010379730383,5168090.225978519,-3211370.8617079924,2216225.8659622124,1338.818487383613,5834.721672338564,5306.898278307311,-10.539127582763,9.336696822732,2.034751030906,-261.464472165874,0.097078981913,-0.355962394965,1.404237089995,7.943747821944,-20.664038751368,-0.809774772848,261.463438629046,0.144442469565,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000480770498,0.192372113937,45.046862429521,-5.2606148e-05,0.000920119733,44.997318752409,4.5322273e-05,0.000728656117,-0.001890765026,0.002026816772,1.416959175366,22.196155808066,-57.495701258031,61.647650150783,0.569896194085,-0.509920614324,-0.641081455191,0.064914273204,0.569896194093,-0.509920614331,-0.6410814552,0.064914273204,29.100966547725,274.90405916054,4.33948e-07,182.110714849751,0.023210280793,1.412925597029,76463.91766110047,300.0,0.031358373987,0.772023475395,0.193687521178,0.022776961085,1.645948e-06,0.011509507493,8.88336e-07,5.63e-10,25.494817914236,32023.509377482816,2.710663e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
2.8,28,1,557672.3382391419,100003.87000932694,0,7999.972659447672,-0.062232351673,45.05936964979,20.140657052055,-31.850842539984,0.175469137017,0.010861949576,5168224.107827257,-3210787.3895407584,2216756.555790043,1338.148317284836,5835.1714175867,5306.571036011602,-10.539127582763,9.336696822732,2.034751030906,-262.086328950098,0.096106385478,-0.466134561512,1.39746511212,7.158359991254,-20.609067092788,-0.731276980354,262.085700334786,0.145788917143,1812614.177280281,16681.022698858753,6939.383117555664,1739154.7686712062,-1980.292142112534,1741693.1950712083,0.000504041988,0.199538420138,45.048509242889,-4.7628002e-05,0.000995590366,44.997122879327,4.9781454e-05,0.000754706331,-0.001958730828,0.00209968719,1.557382756746,22.990530718195,-59.562105086924,63.864186412582,0.569896729007,-0.509919575273,-0.641081931612,0.064913033984,0.569896729015,-0.509919575281,-0.641081931622,0.064913033985,29.100848867571,274.905130632203,4.33916e-07,182.111860395464,0.023208743724,1.412926152624,76460.39177716771,300.0,0.031360670839,0.772023434225,0.193686408798,0.022778204989,1.646011e-06,0.011509417045,8.88368e-07,5.63e-10,25.492931011353,32023.49613507739,2.71046e-06,1.0,4.5,300,300,300,300,300,300,300,300,300,368488.8493275145,1025.197600918998,2474.595926997084,1680.506825553056,2797.734028916497,49423.37379669334,41099.7674711633,50387.86317143311,40294.450089951955
